time,x,y,z,yaw,ctrl_comp_time,x_ref,y_ref,z_ref,yaw_ref,throttle,roll_rate,pitch_rate,yaw_rate
5.1702070236206055,-0.03777385130524635,-0.017531894147396088,-1.9773695468902588,-0.24994746963815018,0.00047516822814941406,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.180284261703491,-0.038987476378679276,-0.016957661136984825,-1.9932126998901367,-0.2504524206504935,0.0006265640258789062,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.190232038497925,-0.040228597819805145,-0.01638157293200493,-2.0091512203216553,-0.250722070101983,0.0005052089691162109,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.200408220291138,-0.04150097072124481,-0.015804991126060486,-2.0251832008361816,-0.25075867695769527,0.00044465065002441406,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.210211992263794,-0.044155266135931015,-0.014657442457973957,-2.0575215816497803,-0.25013204845466697,0.0006425380706787109,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.2201807498931885,-0.04554563760757446,-0.014090624637901783,-2.073824882507324,-0.2494736195207015,0.0005908012390136719,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.230288505554199,-0.04842681437730789,-0.012984652072191238,-2.1066954135894775,-0.2473590415532475,0.0005805492401123047,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.2402098178863525,-0.04995119199156761,-0.012450750917196274,-2.123260974884033,-0.24590181292130966,0.0005924701690673828,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.250249862670898,-0.051537685096263885,-0.011933945119380951,-2.1399126052856445,-0.24421892617048488,0.0005159378051757812,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.260304927825928,-0.05319097265601158,-0.011437804438173771,-2.156648635864258,-0.24230666097722497,0.0009856224060058594,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.270201683044434,-0.0549159049987793,-0.010966186411678791,-2.1734683513641357,-0.24016571499069927,0.0004825592041015625,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.280267953872681,-0.056717365980148315,-0.01052333228290081,-2.190370798110962,-0.23779702922466822,0.0007534027099609375,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.290243864059448,-0.05908019468188286,-0.00933635700494051,-2.226508378982544,-0.23250547318311945,0.0004951953887939453,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.300417900085449,-0.06041835993528366,-0.008809272199869156,-2.2445456981658936,-0.22956687607964865,0.00041747093200683594,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.310260534286499,-0.06184781715273857,-0.008326347917318344,-2.262469530105591,-0.22633681074790263,0.0006418228149414062,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.32023811340332,-0.06336371600627899,-0.007887632586061954,-2.2802345752716064,-0.22280148366523872,0.0007460117340087891,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.330344200134277,-0.06662794947624207,-0.00713718868792057,-2.315142869949341,-0.2149845602709368,0.0006284713745117188,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.340174674987793,-0.0683605894446373,-0.00682023074477911,-2.3322255611419678,-0.21085755882671212,0.0004937648773193359,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.350235939025879,-0.07014943659305573,-0.006537593435496092,-2.349027395248413,-0.20670854108771428,0.0005128383636474609,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.3602824211120605,-0.07198643684387207,-0.006285088136792183,-2.3655283451080322,-0.20262556029213347,0.0007269382476806641,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.370164632797241,-0.07577604800462723,-0.005862003192305565,-2.397566080093384,-0.19498857204001732,0.0004858970642089844,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.380239963531494,-0.07771418988704681,-0.005681963637471199,-2.413079261779785,-0.19147634423019072,0.0006296634674072266,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.390148878097534,-0.07967155426740646,-0.0055131008848547935,-2.42824387550354,-0.18833103213480917,0.0004832744598388672,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.400431871414185,-0.081641286611557,-0.005350116640329361,-2.4430530071258545,-0.18561014821015348,0.0004744529724121094,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.410355091094971,-0.08695550262928009,-0.006260583642870188,-2.4709339141845703,-0.18164522874394934,0.0007600784301757812,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.42021632194519,-0.0902639627456665,-0.007299406919628382,-2.484013795852661,-0.1803499935736616,0.0005362033843994141,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.430305004119873,-0.09353619068861008,-0.008298194035887718,-2.4967379570007324,-0.17966061745515466,0.0005991458892822266,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.440231561660767,-0.09676631540060043,-0.00925120897591114,-2.5091021060943604,-0.1796063449862364,0.0005536079406738281,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.450251817703247,-0.09676631540060043,-0.00925120897591114,-2.5091021060943604,-0.1796063449862364,0.0005776882171630859,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.4603941440582275,-0.10618811100721359,-0.01177022885531187,-2.544004201889038,-0.1837913227212815,0.001056671142578125,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.470221042633057,-0.10618811100721359,-0.01177022885531187,-2.544004201889038,-0.1837913227212815,0.0008339881896972656,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.480267524719238,-0.11215731501579285,-0.013106525875627995,-2.5653998851776123,-0.19021715899907077,0.0005142688751220703,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.4903037548065186,-0.11215731501579285,-0.013106525875627995,-2.5653998851776123,-0.19021715899907077,0.0007119178771972656,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.500566005706787,-0.1205853670835495,-0.014523215591907501,-2.5944223403930664,-0.20490682697631124,0.0006668567657470703,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.510256052017212,-0.1205853670835495,-0.014523215591907501,-2.5944223403930664,-0.20490682697631124,0.0007157325744628906,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.520172595977783,-0.12583954632282257,-0.01502634584903717,-2.611567974090576,-0.2176545256570842,0.0004837512969970703,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.5303263664245605,-0.12583954632282257,-0.01502634584903717,-2.611567974090576,-0.2176545256570842,0.0006167888641357422,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.540190935134888,-0.13740311563014984,-0.019625047221779823,-2.63327956199646,-0.23897877997536693,0.000469207763671875,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.550249814987183,-0.13740311563014984,-0.019625047221779823,-2.63327956199646,-0.23897877997536693,0.0005242824554443359,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.560320854187012,-0.14582446217536926,-0.023372720927000046,-2.6454615592956543,-0.24921844689063732,0.0007910728454589844,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.570235967636108,-0.14582446217536926,-0.023372720927000046,-2.6454615592956543,-0.24921844689063732,0.0005443096160888672,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.580247640609741,-0.15685029327869415,-0.027000440284609795,-2.661219596862793,-0.2487205630782782,0.0005774497985839844,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.5901710987091064,-0.15685029327869415,-0.027000440284609795,-2.661219596862793,-0.2487205630782782,0.00049591064453125,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.60041069984436,-0.16297324001789093,-0.027751682326197624,-2.6702427864074707,-0.23894472828326002,0.0004749298095703125,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.610381364822388,-0.16297324001789093,-0.027751682326197624,-2.6702427864074707,-0.23894472828326002,0.0007827281951904297,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.620189905166626,-0.17004968225955963,-0.025687657296657562,-2.6820976734161377,-0.21601046031266852,0.0004870891571044922,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.630267143249512,-0.17004968225955963,-0.025687657296657562,-2.6820976734161377,-0.21601046031266852,0.0006206035614013672,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.64020562171936,-0.17323003709316254,-0.021816248074173927,-2.689256429672241,-0.19735488388787825,0.0004982948303222656,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.650218725204468,-0.17323003709316254,-0.021816248074173927,-2.689256429672241,-0.19735488388787825,0.0005357265472412109,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.6602559089660645,-0.1751699447631836,-0.01581788994371891,-2.696033239364624,0.8430009814281656,0.0008366107940673828,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.670194149017334,-0.1748170107603073,-0.012288205325603485,-2.6979429721832275,0.8538220401983393,0.00048160552978515625,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.680206060409546,-0.17474883794784546,-0.008232385851442814,-2.69985032081604,0.8648072462887579,0.0005025863647460938,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.690231561660767,-0.17496676743030548,-0.003666853765025735,-2.701766014099121,0.8760042776359497,0.0005133152008056641,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.700420379638672,-0.17623372375965118,0.0068736607208848,-2.705601453781128,0.897746527150276,0.0008156299591064453,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.710258722305298,-0.17728926241397858,0.012818926014006138,-2.7075517177581787,0.9077539799901289,0.0006837844848632812,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.720271587371826,-0.17863070964813232,0.019193217158317566,-2.709545135498047,0.9170510346992209,0.0006670951843261719,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.730285406112671,-0.18026064336299896,0.02597947046160698,-2.7115986347198486,0.925713141408562,0.0005865097045898438,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.7401769161224365,-0.18440912663936615,0.04084617272019386,-2.715998888015747,0.9345930292717242,0.00046634674072265625,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.7502827644348145,-0.18687260150909424,0.04884618893265724,-2.7184016704559326,0.9349417623112076,0.0005714893341064453,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.7602317333221436,-0.18957601487636566,0.05718845874071121,-2.7209537029266357,0.9349066413790548,0.0007700920104980469,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.770242929458618,-0.19250312447547913,0.06584174931049347,-2.723654270172119,0.9344975646747256,0.0005166530609130859,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.780301809310913,-0.19896984100341797,0.08395519107580185,-2.7294864654541016,0.9325882586476897,0.0005776882171630859,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.790215492248535,-0.19909366965293884,0.09717007726430893,-2.731558084487915,0.9311752962645188,0.0004794597625732422,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.800403833389282,-0.19936417043209076,0.110536128282547,-2.7337803840637207,0.924423185841605,0.00045800209045410156,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.8101582527160645,-0.19976197183132172,0.1240093782544136,-2.736091375350952,0.9172806049776796,0.0005254745483398438,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.820314168930054,-0.20087987184524536,0.15116305649280548,-2.7406675815582275,0.9034054491736496,0.0007889270782470703,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.830291032791138,-0.20153170824050903,0.16480928659439087,-2.742863655090332,0.8969531989916206,0.0006048679351806641,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.840181112289429,-0.20217843353748322,0.17848749458789825,-2.7449963092803955,0.8907880759100444,0.0005254745483398438,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.850295066833496,-0.20277617871761322,0.19219034910202026,-2.747056245803833,0.8847490898719917,0.0005314350128173828,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.860363960266113,-0.20367330312728882,0.21964798867702484,-2.750903844833374,0.8722978472199744,0.0008373260498046875,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.870181083679199,-0.2039131075143814,0.233395054936409,-2.7526745796203613,0.8656098103017702,0.0005562305450439453,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.880242347717285,-0.20397306978702545,0.247148796916008,-2.7543368339538574,0.8586722966748991,0.0006084442138671875,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.890175819396973,-0.20344635844230652,0.2746679186820984,-2.757322072982788,0.8431394333631766,0.0004394054412841797,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.900487899780273,-0.20281636714935303,0.2884311378002167,-2.7586348056793213,0.8344299523068278,0.00047326087951660156,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.910367965698242,-0.20191866159439087,0.30219635367393494,-2.759821891784668,0.825026493239169,0.0009615421295166016,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.920213937759399,-0.19785046577453613,0.31672611832618713,-2.7615504264831543,0.8148885893067235,0.0005543231964111328,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.930285692214966,-0.19335326552391052,0.331255704164505,-2.7631313800811768,0.7987926190126423,0.0005791187286376953,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.940168857574463,-0.18304958939552307,0.36031872034072876,-2.7658493518829346,0.7634609647067054,0.00048422813415527344,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.950283527374268,-0.17723917961120605,0.37485218048095703,-2.7669854164123535,0.7441473527188059,0.0008819103240966797,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.960198879241943,-0.17099788784980774,0.3893853724002838,-2.7679710388183594,0.7239898431319032,0.0011057853698730469,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.9701995849609375,-0.16433660686016083,0.40391838550567627,-2.7688074111938477,0.7031151112619469,0.0004963874816894531,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.9802587032318115,-0.1498110443353653,0.43298545479774475,-2.7700438499450684,0.6598746956499778,0.0005412101745605469,1.0,2.0,-5.0,nan,nan,nan,nan,nan
5.990199089050293,-0.14198161661624908,0.4475204050540924,-2.770451545715332,0.6378723396999473,0.00044226646423339844,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.000426769256592,-0.13380035758018494,0.46205630898475647,-2.77072811126709,0.6158519503682873,0.0004589557647705078,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.010321378707886,-0.1252877414226532,0.476593017578125,-2.7708842754364014,0.5939875494973026,0.0008504390716552734,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.020185708999634,-0.10711327940225601,0.5057022571563721,-2.770881414413452,0.5506631857483846,0.0005404949188232422,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.030174493789673,-0.09760046005249023,0.5202562212944031,-2.770738363265991,0.529387908771967,0.0004923343658447266,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.040213584899902,-0.08784087747335434,0.5348091721534729,-2.7705042362213135,0.5086363763554345,0.0005118846893310547,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.0502142906188965,-0.07647155970335007,0.5456658601760864,-2.7701146602630615,0.4885404536272224,0.0005497932434082031,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.060247421264648,-0.05317338556051254,0.5675856471061707,-2.7692031860351562,0.44860121630819094,0.0006330013275146484,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.070264577865601,-0.041282087564468384,0.5786594748497009,-2.7687954902648926,0.42979979175929706,0.0005066394805908203,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.080213308334351,-0.029214031994342804,0.5898247957229614,-2.768479585647583,0.41182935097960505,0.0005376338958740234,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.090178728103638,-0.004806599114090204,0.6123816967010498,-2.7682361602783203,0.37793562617327603,0.00047469139099121094,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.10048246383667,0.007463263347744942,0.6237586736679077,-2.7683537006378174,0.36209855173303357,0.0005099773406982422,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.110257387161255,0.019730426371097565,0.6351867318153381,-2.7686548233032227,0.3467747310932431,0.0008268356323242188,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.12021803855896,0.031960345804691315,0.6466513872146606,-2.7691566944122314,0.3317767242857738,0.00048232078552246094,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.130243301391602,0.04411955177783966,0.6581358313560486,-2.769876718521118,0.3169276947122217,0.0005257129669189453,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.140220880508423,0.0680968165397644,0.6810854077339172,-2.7720577716827393,0.2871080506858852,0.0004584789276123047,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.150256633758545,0.07983800023794174,0.6925049424171448,-2.7735495567321777,0.2719463430077461,0.000583648681640625,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.160266399383545,0.09138733893632889,0.7038548588752747,-2.7753076553344727,0.2566393386441715,0.0005557537078857422,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.170256853103638,0.10386143624782562,0.7137672305107117,-2.777595043182373,0.2410863322697323,0.0005459785461425781,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.180323123931885,0.12808667123317719,0.7332687973976135,-2.782832145690918,0.20681108029405876,0.0006647109985351562,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.190236806869507,0.13980409502983093,0.7428057789802551,-2.785733938217163,0.1894466746747463,0.0005335807800292969,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.200462102890015,0.15123911201953888,0.7521669864654541,-2.7887935638427734,0.1720287341555689,0.0006396770477294922,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.210251808166504,0.16237875819206238,0.7613291144371033,-2.7919912338256836,0.15466341782595622,0.0006806850433349609,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.220163345336914,0.18372884392738342,0.7789638042449951,-2.7987380027770996,0.12064926204385523,0.0005700588226318359,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.2302186489105225,0.19391991198062897,0.7873907685279846,-2.802259922027588,0.10428654768067148,0.0004885196685791016,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.240169286727905,0.20377708971500397,0.7955275774002075,-2.8058650493621826,0.08853287737586794,0.0004417896270751953,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.250243663787842,0.21329499781131744,0.8033520579338074,-2.809541702270508,0.0735297247458098,0.0005638599395751953,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.260270833969116,0.23130187392234802,0.8179759979248047,-2.817063331604004,0.04615616608802617,0.0005767345428466797,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.270189523696899,0.2397891879081726,0.8247321844100952,-2.8208835124969482,0.03399745565838172,0.0005567073822021484,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.280179977416992,0.2479337751865387,0.8310902118682861,-2.8247265815734863,0.022967954934212997,0.0005893707275390625,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.290228843688965,0.25573837757110596,0.8370292782783508,-2.8285787105560303,0.013104270560436448,0.0004601478576660156,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.300549268722534,0.2713507413864136,0.8495934009552002,-2.835636615753174,-0.0028871101785973297,0.0007612705230712891,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.3102803230285645,0.27868005633354187,0.8552033305168152,-2.839035749435425,-0.007995807596229476,0.00047707557678222656,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.320262670516968,0.2857186794281006,0.8603963255882263,-2.8422560691833496,-0.010404375875137428,0.0005831718444824219,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.330216884613037,0.292481392621994,0.8651816844940186,-2.8452587127685547,-0.009976465483879704,0.0004825592041015625,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.340174674987793,0.30522972345352173,0.8735238313674927,-2.8505358695983887,-0.001604729894129464,0.00045680999755859375,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.3503007888793945,0.3112390637397766,0.8770631551742554,-2.852799654006958,0.0052588829230150735,0.0005695819854736328,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.360312223434448,0.3169879913330078,0.8801682591438293,-2.854814052581787,0.013076140254687063,0.0007722377777099609,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.370264291763306,0.3225218951702118,0.8828375935554504,-2.8565797805786133,0.021505950256145767,0.0008401870727539062,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.380289316177368,0.33299049735069275,0.8868520259857178,-2.859398603439331,0.03936115038510857,0.0008006095886230469,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.390203475952148,0.33794668316841125,0.8881883025169373,-2.860480308532715,0.048822374012924,0.0008134841918945312,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.400485992431641,0.3427327275276184,0.8890783786773682,-2.8613638877868652,0.05863867790039007,0.0004944801330566406,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.410223484039307,0.34736138582229614,0.889532744884491,-2.862060070037842,0.06869411170380729,0.0006434917449951172,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.4202940464019775,0.35289278626441956,0.8874322772026062,-2.861886978149414,0.08890186626989771,0.0007517337799072266,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.4302990436553955,0.3538527488708496,0.8849518895149231,-2.8610520362854004,0.10039554460386718,0.0009016990661621094,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.44022536277771,0.35475069284439087,0.882152259349823,-2.8600752353668213,0.11149598575409392,0.0007469654083251953,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.450270891189575,0.355599045753479,0.8790592551231384,-2.8589611053466797,0.1219858694500951,0.0006182193756103516,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.46027946472168,0.3571918308734894,0.8721177577972412,-2.856311082839966,0.14069736150893664,0.0006573200225830078,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.470252752304077,0.3579544723033905,0.8683420419692993,-2.854750871658325,0.14864350929992992,0.0007963180541992188,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.480343580245972,0.3587041199207306,0.8644127249717712,-2.853008985519409,0.15548078792622033,0.0008091926574707031,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.490208864212036,0.3594458997249603,0.8603653907775879,-2.851064682006836,0.16115304665518068,0.0006282329559326172,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.500484228134155,0.36095815896987915,0.8520484566688538,-2.8464903831481934,0.1688643181723286,0.0004591941833496094,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.510204553604126,0.36173444986343384,0.8478351831436157,-2.8438239097595215,0.1707167137504916,0.0006382465362548828,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.520201683044434,0.3625141978263855,0.84361732006073,-2.8408796787261963,0.17131404105171666,0.0005347728729248047,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.53019118309021,0.36329683661460876,0.839417576789856,-2.837632179260254,0.17070132953372738,0.0005412101745605469,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.5402138233184814,0.36151111125946045,0.8256655335426331,-2.829571485519409,0.1659877535619358,0.00048613548278808594,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.550265073776245,0.3590141832828522,0.8162294626235962,-2.8247463703155518,0.1636467016097444,0.0005083084106445312,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.5602076053619385,0.35660797357559204,0.8069679141044617,-2.81962513923645,0.1605576827654993,0.0007686614990234375,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.570285320281982,0.3521895408630371,0.7890850305557251,-2.808698892593384,0.15391381427116485,0.000732421875,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.580299615859985,0.3521895408630371,0.7890850305557251,-2.808698892593384,0.15391381427116485,0.0006365776062011719,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.59021258354187,0.34835150837898254,0.7722473740577698,-2.797029972076416,0.1490909326474707,0.00046896934509277344,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.600516080856323,0.34835150837898254,0.7722473740577698,-2.797029972076416,0.1490909326474707,0.0004916191101074219,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.610168933868408,0.34373143315315247,0.7495019435882568,-2.7785685062408447,0.14803136303142703,0.0006470680236816406,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.620186805725098,0.34373143315315247,0.7495019435882568,-2.7785685062408447,0.14803136303142703,0.0005340576171875,1.0,2.0,-5.0,nan,nan,nan,nan,nan
6.6301915645599365,0.34148529171943665,0.7364257574081421,-2.766005516052246,0.15135043163592107,0.0006060600280761719,1.0,2.0,-5.0,nan,nan,nan,nan,nan
